,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
7,5,Gao Yi ,MB,0,0,0,,CHN,DIG,3,25,11834,1
8,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,3,25,11834,1
9,10,Liu Xiaotong ,OH,0,0,0,,CHN,DIG,3,25,11834,1
10,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,3,25,11834,1
11,18,Wang Mengjie ,L,0,0,0,,CHN,DIG,3,25,11834,1
12,19,Liu Yanhan ,OH,0,0,0,,CHN,DIG,3,25,11834,1
0,15,Lin Li ,L,7,0,7,100.00,CHN,DIG,4,25,11834,1
1,9,Zhang Changning (C),OH,5,0,5,100.00,CHN,DIG,4,25,11834,1
2,8,Li Yao ,OH,3,1,4,50.00,CHN,DIG,4,25,11834,1
3,11,Yao Di ,S,2,1,3,33.33,CHN,DIG,4,25,11834,1
4,14,Zheng Yixin ,O,1,0,1,100.00,CHN,DIG,4,25,11834,1
5,19,Liu Yanhan ,OH,1,1,2,0.00,CHN,DIG,4,25,11834,1
6,3,Diao Linyu ,S,0,0,0,,CHN,DIG,4,25,11834,1
7,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,4,25,11834,1
8,5,Gao Yi ,MB,0,0,0,,CHN,DIG,4,25,11834,1
9,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,4,25,11834,1
10,10,Liu Xiaotong ,OH,0,0,0,,CHN,DIG,4,25,11834,1
11,18,Wang Mengjie ,L,0,0,0,,CHN,DIG,4,25,11834,1
12,22,Duan Fang ,OH,0,0,0,,CHN,DIG,4,25,11834,1
0,9,Oh Jiyoung ,L,13,3,19,52.63,KOR,DIG,0,0,11834,
1,10,Kim Yeon Koung (C),OH,12,1,13,84.62,KOR,DIG,0,0,11834,
2,1,Lee Soyoung ,OH,10,2,12,66.67,KOR,DIG,0,0,11834,
3,6,Kim Dain ,S,4,1,5,60.00,KOR,DIG,0,0,11834,
4,7,An Hyejin ,S,3,1,4,50.00,KOR,DIG,0,0,11834,
5,12,Han Songyi ,MB,3,0,4,75.00,KOR,DIG,0,0,11834,
6,13,Park Jeongah ,OH,3,1,4,50.00,KOR,DIG,0,0,11834,
7,14,Yang Hyo Jin ,MB,3,0,3,100.00,KOR,DIG,0,0,11834,
8,16,Jeong Jiyun ,OH,1,0,1,100.00,KOR,DIG,0,0,11834,
9,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,0,0,11834,
10,5,Han Dahye ,L,0,0,0,,KOR,DIG,0,0,11834,
11,8,Park Eunjin ,MB,0,0,0,,KOR,DIG,0,0,11834,
12,15,Yuk Seoyoung ,O,0,0,0,,KOR,DIG,0,0,11834,
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,0,0,11834,
0,9,Oh Jiyoung ,L,5,2,9,33.33,KOR,DIG,1,25,11834,1
1,1,Lee Soyoung ,OH,3,0,3,100.00,KOR,DIG,1,25,11834,1
2,10,Kim Yeon Koung (C),OH,2,0,2,100.00,KOR,DIG,1,25,11834,1
3,14,Yang Hyo Jin ,MB,2,0,2,100.00,KOR,DIG,1,25,11834,1
4,6,Kim Dain ,S,1,1,2,0.00,KOR,DIG,1,25,11834,1
5,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,1,25,11834,1
6,5,Han Dahye ,L,0,0,0,,KOR,DIG,1,25,11834,1
7,7,An Hyejin ,S,0,0,0,,KOR,DIG,1,25,11834,1
8,8,Park Eunjin ,MB,0,0,0,,KOR,DIG,1,25,11834,1
9,12,Han Songyi ,MB,0,0,0,,KOR,DIG,1,25,11834,1
10,13,Park Jeongah ,OH,0,0,0,,KOR,DIG,1,25,11834,1
11,15,Yuk Seoyoung ,O,0,0,0,,KOR,DIG,1,25,11834,1
12,16,Jeong Jiyun ,OH,0,0,0,,KOR,DIG,1,25,11834,1
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,1,25,11834,1
0,10,Kim Yeon Koung (C),OH,4,0,4,100.00,KOR,DIG,2,19,11834,0
1,9,Oh Jiyoung ,L,3,0,3,100.00,KOR,DIG,2,19,11834,0
2,1,Lee Soyoung ,OH,1,0,1,100.00,KOR,DIG,2,19,11834,0
3,6,Kim Dain ,S,1,0,1,100.00,KOR,DIG,2,19,11834,0
4,12,Han Songyi ,MB,1,0,2,50.00,KOR,DIG,2,19,11834,0
5,13,Park Jeongah ,OH,1,0,1,100.00,KOR,DIG,2,19,11834,0
6,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,2,19,11834,0
7,5,Han Dahye ,L,0,0,0,,KOR,DIG,2,19,11834,0
8,7,An Hyejin ,S,0,0,0,,KOR,DIG,2,19,11834,0
9,8,Park Eunjin ,MB,0,0,0,,KOR,DIG,2,19,11834,0
10,14,Yang Hyo Jin ,MB,0,0,0,,KOR,DIG,2,19,11834,0
11,15,Yuk Seoyoung ,O,0,0,0,,KOR,DIG,2,19,11834,0
12,16,Jeong Jiyun ,OH,0,0,0,,KOR,DIG,2,19,11834,0
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,2,19,11834,0
0,9,Oh Jiyoung ,L,3,1,4,50.00,KOR,DIG,3,19,11834,0
1,1,Lee Soyoung ,OH,2,0,2,100.00,KOR,DIG,3,19,11834,0
2,6,Kim Dain ,S,2,0,2,100.00,KOR,DIG,3,19,11834,0
3,10,Kim Yeon Koung (C),OH,2,0,2,100.00,KOR,DIG,3,19,11834,0
4,13,Park Jeongah ,OH,2,0,2,100.00,KOR,DIG,3,19,11834,0
5,14,Yang Hyo Jin ,MB,1,0,1,100.00,KOR,DIG,3,19,11834,0
6,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,3,19,11834,0
7,5,Han Dahye ,L,0,0,0,,KOR,DIG,3,19,11834,0
8,7,An Hyejin ,S,0,0,0,,KOR,DIG,3,19,11834,0
9,8,Park Eunjin ,MB,0,0,0,,KOR,DIG,3,19,11834,0
10,12,Han Songyi ,MB,0,0,0,,KOR,DIG,3,19,11834,0
11,15,Yuk Seoyoung ,O,0,0,0,,KOR,DIG,3,19,11834,0
12,16,Jeong Jiyun ,OH,0,0,0,,KOR,DIG,3,19,11834,0
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,3,19,11834,0
0,1,Lee Soyoung ,OH,4,2,6,33.33,KOR,DIG,4,18,11834,0
1,10,Kim Yeon Koung (C),OH,4,1,5,60.00,KOR,DIG,4,18,11834,0
2,7,An Hyejin ,S,3,1,4,50.00,KOR,DIG,4,18,11834,0
3,9,Oh Jiyoung ,L,2,0,3,66.67,KOR,DIG,4,18,11834,0
4,12,Han Songyi ,MB,2,0,2,100.00,KOR,DIG,4,18,11834,0
5,16,Jeong Jiyun ,OH,1,0,1,100.00,KOR,DIG,4,18,11834,0
6,2,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,4,18,11834,0
7,5,Han Dahye ,L,0,0,0,,KOR,DIG,4,18,11834,0
8,6,Kim Dain ,S,0,0,0,,KOR,DIG,4,18,11834,0
9,8,Park Eunjin ,MB,0,0,0,,KOR,DIG,4,18,11834,0
10,13,Park Jeongah ,OH,0,1,1,-100.00,KOR,DIG,4,18,11834,0
11,14,Yang Hyo Jin ,MB,0,0,0,,KOR,DIG,4,18,11834,0
12,15,Yuk Seoyoung ,O,0,0,0,,KOR,DIG,4,18,11834,0
13,19,Pyo Seungju ,OH,0,0,0,,KOR,DIG,4,18,11834,0
0,5,Castillo Brenda ,L,9,5,14,28.57,DOM,DIG,0,0,11835,
1,3,Eve Mejia Lisvel Elisa ,MB,4,3,7,14.29,DOM,DIG,0,0,11835,
2,7,Marte Frica Niverka Dharlenis ,S,3,4,7,-14.29,DOM,DIG,0,0,11835,
3,14,Rivera Brens Prisilla (C),OH,2,5,8,-37.50,DOM,DIG,0,0,11835,
4,6,Dominguez Martinez Camil Inmaculada ,S,1,1,2,0.00,DOM,DIG,0,0,11835,
5,16,Peña Isabel Yonkaira Paola ,OH,1,0,1,100.00,DOM,DIG,0,0,11835,
6,18,De La Cruz De Peña Bethania ,OH,1,2,3,-33.33,DOM,DIG,0,0,11835,
7,21,Martinez Jineiry ,MB,1,1,2,0.00,DOM,DIG,0,0,11835,
8,23,Gonzalez Lopez Gaila Ceneida ,O,1,2,3,-33.33,DOM,DIG,0,0,11835,
9,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,,DOM,DIG,0,0,11835,
10,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,0,0,11835,
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,0,0,11835,
12,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,0,0,11835,
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,0,0,11835,
0,5,Castillo Brenda ,L,2,1,3,33.33,DOM,DIG,1,20,11835,0
1,7,Marte Frica Niverka Dharlenis ,S,1,3,4,-50.00,DOM,DIG,1,20,11835,0
2,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,,DOM,DIG,1,20,11835,0
3,3,Eve Mejia Lisvel Elisa ,MB,0,1,1,-100.00,DOM,DIG,1,20,11835,0
4,6,Dominguez Martinez Camil Inmaculada ,S,0,1,1,-100.00,DOM,DIG,1,20,11835,0
5,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,1,20,11835,0
6,14,Rivera Brens Prisilla (C),OH,0,2,2,-100.00,DOM,DIG,1,20,11835,0
7,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,,DOM,DIG,1,20,11835,0
8,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,1,20,11835,0
9,18,De La Cruz De Peña Bethania ,OH,0,1,1,-100.00,DOM,DIG,1,20,11835,0
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,1,20,11835,0
11,21,Martinez Jineiry ,MB,0,1,1,-100.00,DOM,DIG,1,20,11835,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,,DOM,DIG,1,20,11835,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,1,20,11835,0
0,5,Castillo Brenda ,L,4,0,4,100.00,DOM,DIG,2,21,11835,0
1,7,Marte Frica Niverka Dharlenis ,S,2,1,3,33.33,DOM,DIG,2,21,11835,0
2,14,Rivera Brens Prisilla (C),OH,2,1,4,25.00,DOM,DIG,2,21,11835,0
3,3,Eve Mejia Lisvel Elisa ,MB,1,1,2,0.00,DOM,DIG,2,21,11835,0
4,6,Dominguez Martinez Camil Inmaculada ,S,1,0,1,100.00,DOM,DIG,2,21,11835,0
5,18,De La Cruz De Peña Bethania ,OH,1,1,2,0.00,DOM,DIG,2,21,11835,0
6,21,Martinez Jineiry ,MB,1,0,1,100.00,DOM,DIG,2,21,11835,0
7,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,,DOM,DIG,2,21,11835,0
8,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,2,21,11835,0
9,16,Peña Isabel Yonkaira Paola ,OH,0,0,0,,DOM,DIG,2,21,11835,0
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,2,21,11835,0
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,2,21,11835,0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,2,2,-100.00,DOM,DIG,2,21,11835,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,2,21,11835,0
0,3,Eve Mejia Lisvel Elisa ,MB,3,1,4,50.00,DOM,DIG,3,12,11835,0
1,5,Castillo Brenda ,L,3,4,7,-14.29,DOM,DIG,3,12,11835,0
2,16,Peña Isabel Yonkaira Paola ,OH,1,0,1,100.00,DOM,DIG,3,12,11835,0
3,23,Gonzalez Lopez Gaila Ceneida ,O,1,0,1,100.00,DOM,DIG,3,12,11835,0
4,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,,DOM,DIG,3,12,11835,0
5,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,3,12,11835,0
6,7,Marte Frica Niverka Dharlenis ,S,0,0,0,,DOM,DIG,3,12,11835,0
7,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,3,12,11835,0
8,14,Rivera Brens Prisilla (C),OH,0,2,2,-100.00,DOM,DIG,3,12,11835,0
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,3,12,11835,0
10,18,De La Cruz De Peña Bethania ,OH,0,0,0,,DOM,DIG,3,12,11835,0
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,3,12,11835,0
12,21,Martinez Jineiry ,MB,0,0,0,,DOM,DIG,3,12,11835,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,3,12,11835,0
0,4,Wong-Orantes Justine ,L,10,5,16,31.25,USA,DIG,0,0,11835,
1,12,Thompson Jordan ,O,6,2,8,50.00,USA,DIG,0,0,11835,
2,3,Plummer Kathryn ,OH,4,3,7,14.29,USA,DIG,0,0,11835,
3,7,Carlini Lauren ,S,2,2,4,0.00,USA,DIG,0,0,11835,
4,10,Larson Jordan (C),OH,2,2,4,0.00,USA,DIG,0,0,11835,
5,1,Hancock Micha ,S,0,0,0,,USA,DIG,0,0,11835,
6,6,Dixon Tetori ,MB,0,1,1,-100.00,USA,DIG,0,0,11835,
7,8,Tapp Hannah ,MB,0,1,1,-100.00,USA,DIG,0,0,11835,
8,11,Drews Andrea ,O,0,0,0,,USA,DIG,0,0,11835,
9,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,0,0,11835,
10,15,Hill Kimberly ,OH,0,0,0,,USA,DIG,0,0,11835,
11,16,Akinradewo Foluke ,MB,0,0,0,,USA,DIG,0,0,11835,
12,17,Courtney Megan ,OH,0,0,0,,USA,DIG,0,0,11835,
13,22,Washington Haleigh ,MB,0,0,0,,USA,DIG,0,0,11835,
0,4,Wong-Orantes Justine ,L,3,2,5,20.00,USA,DIG,1,25,11835,1
1,12,Thompson Jordan ,O,1,1,2,0.00,USA,DIG,1,25,11835,1
2,1,Hancock Micha ,S,0,0,0,,USA,DIG,1,25,11835,1
3,3,Plummer Kathryn ,OH,0,2,2,-100.00,USA,DIG,1,25,11835,1
4,6,Dixon Tetori ,MB,0,1,1,-100.00,USA,DIG,1,25,11835,1
5,7,Carlini Lauren ,S,0,1,1,-100.00,USA,DIG,1,25,11835,1
6,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,1,25,11835,1
7,10,Larson Jordan (C),OH,0,2,2,-100.00,USA,DIG,1,25,11835,1
8,11,Drews Andrea ,O,0,0,0,,USA,DIG,1,25,11835,1
9,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,1,25,11835,1
10,15,Hill Kimberly ,OH,0,0,0,,USA,DIG,1,25,11835,1
11,16,Akinradewo Foluke ,MB,0,0,0,,USA,DIG,1,25,11835,1
12,17,Courtney Megan ,OH,0,0,0,,USA,DIG,1,25,11835,1
13,22,Washington Haleigh ,MB,0,0,0,,USA,DIG,1,25,11835,1
0,4,Wong-Orantes Justine ,L,5,1,7,57.14,USA,DIG,2,25,11835,1
1,12,Thompson Jordan ,O,3,1,4,50.00,USA,DIG,2,25,11835,1
2,3,Plummer Kathryn ,OH,2,0,2,100.00,USA,DIG,2,25,11835,1
3,7,Carlini Lauren ,S,1,1,2,0.00,USA,DIG,2,25,11835,1
4,10,Larson Jordan (C),OH,1,0,1,100.00,USA,DIG,2,25,11835,1
5,1,Hancock Micha ,S,0,0,0,,USA,DIG,2,25,11835,1
6,6,Dixon Tetori ,MB,0,0,0,,USA,DIG,2,25,11835,1
7,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,2,25,11835,1
8,11,Drews Andrea ,O,0,0,0,,USA,DIG,2,25,11835,1
9,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,2,25,11835,1
10,15,Hill Kimberly ,OH,0,0,0,,USA,DIG,2,25,11835,1
11,16,Akinradewo Foluke ,MB,0,0,0,,USA,DIG,2,25,11835,1
12,17,Courtney Megan ,OH,0,0,0,,USA,DIG,2,25,11835,1
13,22,Washington Haleigh ,MB,0,0,0,,USA,DIG,2,25,11835,1
0,3,Plummer Kathryn ,OH,2,1,3,33.33,USA,DIG,3,25,11835,1
1,4,Wong-Orantes Justine ,L,2,2,4,0.00,USA,DIG,3,25,11835,1
2,12,Thompson Jordan ,O,2,0,2,100.00,USA,DIG,3,25,11835,1
3,7,Carlini Lauren ,S,1,0,1,100.00,USA,DIG,3,25,11835,1
4,10,Larson Jordan (C),OH,1,0,1,100.00,USA,DIG,3,25,11835,1
5,1,Hancock Micha ,S,0,0,0,,USA,DIG,3,25,11835,1
6,6,Dixon Tetori ,MB,0,0,0,,USA,DIG,3,25,11835,1
7,8,Tapp Hannah ,MB,0,1,1,-100.00,USA,DIG,3,25,11835,1
8,11,Drews Andrea ,O,0,0,0,,USA,DIG,3,25,11835,1
9,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,3,25,11835,1
10,15,Hill Kimberly ,OH,0,0,0,,USA,DIG,3,25,11835,1
11,16,Akinradewo Foluke ,MB,0,0,0,,USA,DIG,3,25,11835,1
12,17,Courtney Megan ,OH,0,0,0,,USA,DIG,3,25,11835,1
13,22,Washington Haleigh ,MB,0,0,0,,USA,DIG,3,25,11835,1
0,31,Fersino Eleonora ,L,24,4,28,71.43,ITA,DIG,0,0,11836,
1,19,Mingardi Camilla ,OH,12,4,16,50.00,ITA,DIG,0,0,11836,
2,12,Guerra Anastasia ,OH,11,3,14,57.14,ITA,DIG,0,0,11836,
3,29,D'Odorico Sofia ,OH,10,1,12,75.00,ITA,DIG,0,0,11836,
4,2,Bosio Francesca (C),S,8,1,9,77.78,ITA,DIG,0,0,11836,
5,15,Nwakalor Sylvia Chinelo ,O,4,0,4,100.00,ITA,DIG,0,0,11836,
6,24,Mazzaro Alessia ,MB,4,0,4,100.00,ITA,DIG,0,0,11836,
7,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,0,0,11836,
8,21,Lubian Marina ,MB,0,1,1,-100.00,ITA,DIG,0,0,11836,
9,23,De Bortoli Chiara ,L,0,0,0,,ITA,DIG,0,0,11836,
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,0,0,11836,
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,0,0,11836,
12,28,Melli Giulia ,OH,0,0,0,,ITA,DIG,0,0,11836,
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,0,0,11836,
0,12,Guerra Anastasia ,OH,3,0,3,100.00,ITA,DIG,1,22,11836,0
1,31,Fersino Eleonora ,L,3,0,3,100.00,ITA,DIG,1,22,11836,0
2,19,Mingardi Camilla ,OH,2,2,4,0.00,ITA,DIG,1,22,11836,0
3,24,Mazzaro Alessia ,MB,2,0,2,100.00,ITA,DIG,1,22,11836,0
4,2,Bosio Francesca (C),S,1,0,1,100.00,ITA,DIG,1,22,11836,0
5,15,Nwakalor Sylvia Chinelo ,O,1,0,1,100.00,ITA,DIG,1,22,11836,0
6,29,D'Odorico Sofia ,OH,1,1,2,0.00,ITA,DIG,1,22,11836,0
7,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,1,22,11836,0
8,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,1,22,11836,0
9,23,De Bortoli Chiara ,L,0,0,0,,ITA,DIG,1,22,11836,0
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,1,22,11836,0
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,1,22,11836,0
12,28,Melli Giulia ,OH,0,0,0,,ITA,DIG,1,22,11836,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,1,22,11836,0
0,31,Fersino Eleonora ,L,7,0,7,100.00,ITA,DIG,2,25,11836,1
1,19,Mingardi Camilla ,OH,5,2,7,42.86,ITA,DIG,2,25,11836,1
2,29,D'Odorico Sofia ,OH,3,0,3,100.00,ITA,DIG,2,25,11836,1
3,2,Bosio Francesca (C),S,1,1,2,0.00,ITA,DIG,2,25,11836,1
4,24,Mazzaro Alessia ,MB,1,0,1,100.00,ITA,DIG,2,25,11836,1
5,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,2,25,11836,1
6,12,Guerra Anastasia ,OH,0,0,0,,ITA,DIG,2,25,11836,1
7,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,2,25,11836,1
8,21,Lubian Marina ,MB,0,1,1,-100.00,ITA,DIG,2,25,11836,1
9,23,De Bortoli Chiara ,L,0,0,0,,ITA,DIG,2,25,11836,1
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,2,25,11836,1
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,2,25,11836,1
12,28,Melli Giulia ,OH,0,0,0,,ITA,DIG,2,25,11836,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,2,25,11836,1
0,31,Fersino Eleonora ,L,6,1,7,71.43,ITA,DIG,3,25,11836,1
1,2,Bosio Francesca (C),S,4,0,4,100.00,ITA,DIG,3,25,11836,1
2,12,Guerra Anastasia ,OH,2,1,3,33.33,ITA,DIG,3,25,11836,1
3,29,D'Odorico Sofia ,OH,2,0,2,100.00,ITA,DIG,3,25,11836,1
4,15,Nwakalor Sylvia Chinelo ,O,1,0,1,100.00,ITA,DIG,3,25,11836,1
5,24,Mazzaro Alessia ,MB,1,0,1,100.00,ITA,DIG,3,25,11836,1
6,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,3,25,11836,1
7,19,Mingardi Camilla ,OH,0,0,0,,ITA,DIG,3,25,11836,1
8,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,3,25,11836,1
9,23,De Bortoli Chiara ,L,0,0,0,,ITA,DIG,3,25,11836,1
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,3,25,11836,1
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,3,25,11836,1
12,28,Melli Giulia ,OH,0,0,0,,ITA,DIG,3,25,11836,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,3,25,11836,1
0,12,Guerra Anastasia ,OH,4,1,5,60.00,ITA,DIG,4,22,11836,0
1,19,Mingardi Camilla ,OH,4,0,4,100.00,ITA,DIG,4,22,11836,0
2,29,D'Odorico Sofia ,OH,3,0,3,100.00,ITA,DIG,4,22,11836,0
3,31,Fersino Eleonora ,L,3,1,4,50.00,ITA,DIG,4,22,11836,0
4,2,Bosio Francesca (C),S,0,0,0,,ITA,DIG,4,22,11836,0
5,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,4,22,11836,0
6,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,4,22,11836,0
7,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,4,22,11836,0
8,23,De Bortoli Chiara ,L,0,0,0,,ITA,DIG,4,22,11836,0
9,24,Mazzaro Alessia ,MB,0,0,0,,ITA,DIG,4,22,11836,0
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,4,22,11836,0
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,4,22,11836,0
12,28,Melli Giulia ,OH,0,0,0,,ITA,DIG,4,22,11836,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,4,22,11836,0
0,31,Fersino Eleonora ,L,5,2,7,42.86,ITA,DIG,5,15,11836,0
1,2,Bosio Francesca (C),S,2,0,2,100.00,ITA,DIG,5,15,11836,0
2,12,Guerra Anastasia ,OH,2,1,3,33.33,ITA,DIG,5,15,11836,0
3,15,Nwakalor Sylvia Chinelo ,O,2,0,2,100.00,ITA,DIG,5,15,11836,0
4,19,Mingardi Camilla ,OH,1,0,1,100.00,ITA,DIG,5,15,11836,0
5,29,D'Odorico Sofia ,OH,1,0,2,50.00,ITA,DIG,5,15,11836,0
6,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,5,15,11836,0
7,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,5,15,11836,0
8,23,De Bortoli Chiara ,L,0,0,0,,ITA,DIG,5,15,11836,0
9,24,Mazzaro Alessia ,MB,0,0,0,,ITA,DIG,5,15,11836,0
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,5,15,11836,0
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,5,15,11836,0
12,28,Melli Giulia ,OH,0,0,0,,ITA,DIG,5,15,11836,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,5,15,11836,0
0,88,Gorecka Zuzanna ,OH,14,3,20,55.00,POL,DIG,0,0,11836,
1,1,Nowicka Julia ,S,13,2,15,73.33,POL,DIG,0,0,11836,
2,13,Jagla Monika ,L,9,7,17,11.76,POL,DIG,0,0,11836,
3,8,Stenzel Maria ,L,8,2,10,60.00,POL,DIG,0,0,11836,
4,9,Stysiak Magdalena ,O,6,2,8,50.00,POL,DIG,0,0,11836,
5,17,Smarzek Malwina ,O,5,1,7,57.14,POL,DIG,0,0,11836,
6,3,Alagierska-Szczepaniak Klaudia ,MB,2,0,2,100.00,POL,DIG,0,0,11836,
7,10,Efimienko-Mlotkowska Zuzanna ,MB,2,1,3,33.33,POL,DIG,0,0,11836,
8,5,Korneluk Agnieszka (C),MB,1,0,1,100.00,POL,DIG,0,0,11836,
9,11,Lukasik Martyna ,OH,1,0,1,100.00,POL,DIG,0,0,11836,
10,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,0,0,11836,
11,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,0,0,11836,
12,27,Łazowska Martyna ,S,0,0,0,,POL,DIG,0,0,11836,
13,30,Rozanski Olivia ,OH,0,0,0,,POL,DIG,0,0,11836,
0,88,Gorecka Zuzanna ,OH,5,2,7,42.86,POL,DIG,1,25,11836,1
1,1,Nowicka Julia ,S,4,1,5,60.00,POL,DIG,1,25,11836,1
2,13,Jagla Monika ,L,3,0,3,100.00,POL,DIG,1,25,11836,1
3,5,Korneluk Agnieszka (C),MB,1,0,1,100.00,POL,DIG,1,25,11836,1
4,9,Stysiak Magdalena ,O,1,0,1,100.00,POL,DIG,1,25,11836,1
5,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,,POL,DIG,1,25,11836,1
6,8,Stenzel Maria ,L,0,0,0,,POL,DIG,1,25,11836,1
7,10,Efimienko-Mlotkowska Zuzanna ,MB,0,0,0,,POL,DIG,1,25,11836,1
8,11,Lukasik Martyna ,OH,0,0,0,,POL,DIG,1,25,11836,1
9,17,Smarzek Malwina ,O,0,1,1,-100.00,POL,DIG,1,25,11836,1
10,19,Fedusio Monika ,OH,0,0,0,,POL,DIG,1,25,11836,1
11,20,Czyrnianska Martyna ,OH,0,0,0,,POL,DIG,1,25,11836,1
12,27,Łazowska Martyna ,S,0,0,0,,POL,DIG,1,25,11836,1
13,30,Rozanski Olivia ,OH,0,0,0,,POL,DIG,1,25,11836,1
0,88,Gorecka Zuzanna ,OH,3,0,5,60.00,POL,DIG,2,22,11836,0
1,1,Nowicka Julia ,S,2,1,3,33.33,POL,DIG,2,22,11836,0
2,8,Stenzel Maria ,L,2,1,3,33.33,POL,DIG,2,22,11836,0
3,13,Jagla Monika ,L,2,3,6,-16.67,POL,DIG,2,22,11836,0
4,17,Smarzek Malwina ,O,2,0,2,100.00,POL,DIG,2,22,11836,0
5,9,Stysiak Magdalena ,O,1,0,1,100.00,POL,DIG,2,22,11836,0
6,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,,POL,DIG,2,22,11836,0
