num_race,num_set,Country,win_or_lose,attack_scores,attack_errors,block_effective,block_errors,dig_succeeded,dig_errors,reception_succeeded,reception_errors,serve_scores,serve_errors,set_efficiency
11831,0,SRB,,56,27,42,19,65,11,32,6,9,15,0.055
11831,0,TUR,,57,36,46,19,77,6,27,9,6,6,0.115
11831,1,SRB,0.0,9,7,2,3,6,2,6,2,3,4,0.04
11831,1,TUR,1.0,12,6,8,4,11,2,7,3,2,3,0.125
11831,2,SRB,1.0,13,4,7,3,10,3,8,0,2,2,0.062
11831,2,TUR,0.0,12,10,8,5,10,0,9,2,0,0,0.167
11831,3,SRB,0.0,11,3,13,7,9,2,7,3,4,3,0.074
11831,3,TUR,1.0,15,6,7,4,20,1,4,4,3,2,0.056
11831,4,SRB,1.0,15,6,14,5,20,3,6,0,0,2,0.043
11831,4,TUR,0.0,14,8,11,5,21,1,5,0,0,1,0.136
11831,5,SRB,0.0,8,7,6,1,20,1,5,1,0,4,0.059
11831,5,TUR,1.0,4,6,12,1,15,2,2,0,1,0,0.087
11833,0,JPN,,44,4,30,16,38,4,26,2,5,7,0.244
11833,0,THA,,34,16,11,7,35,6,19,5,2,6,0.106
11833,1,JPN,1.0,14,1,11,1,11,0,7,0,2,5,0.2
11833,1,THA,0.0,9,7,3,1,10,2,4,2,0,2,0.077
11833,2,JPN,1.0,14,0,5,6,12,3,12,2,3,1,0.31
11833,2,THA,0.0,13,4,5,3,13,4,7,3,2,1,0.133
11833,3,JPN,1.0,16,3,14,9,15,1,7,0,0,1,0.226
11833,3,THA,0.0,12,5,3,3,12,0,8,0,0,3,0.105
11834,0,CHN,,53,13,28,22,58,6,25,4,7,13,0.074
11834,0,KOR,,49,28,12,14,52,9,39,7,4,8,0.079
11834,1,CHN,0.0,16,6,6,9,15,0,11,1,2,2,0.023
11834,1,KOR,1.0,16,4,7,2,13,3,10,2,1,1,0.056
11834,2,CHN,1.0,11,1,7,7,12,2,6,0,0,2,0.034
11834,2,KOR,0.0,16,11,1,2,11,0,12,0,0,3,0.045
11834,3,CHN,1.0,13,1,6,4,12,1,4,3,2,5,0.12
11834,3,KOR,0.0,10,6,0,6,12,1,10,2,3,3,0.094
11834,4,CHN,1.0,13,5,9,2,19,3,4,0,3,4,0.135
11834,4,KOR,0.0,7,7,4,4,16,5,7,3,0,1,0.128
11835,0,DOM,,34,16,5,14,23,23,19,2,1,6,0.2
11835,0,USA,,51,10,17,16,24,16,21,1,2,7,0.417
11835,1,DOM,0.0,15,2,0,4,3,10,5,1,0,2,1.0
11835,1,USA,1.0,20,3,3,6,4,9,9,0,1,1,0.0
11835,2,DOM,0.0,9,5,4,8,12,6,3,0,1,2,0.0
11835,2,USA,1.0,18,6,6,5,12,3,7,1,0,5,0.5
11835,3,DOM,0.0,10,9,1,2,8,7,11,1,0,2,0.0
11835,3,USA,1.0,13,1,8,5,8,4,5,0,1,1,1.0
11836,0,ITA,,53,30,32,20,73,14,27,8,10,11,0.222
11836,0,POL,,59,25,37,16,61,18,31,10,8,17,0.108
11836,1,ITA,0.0,11,4,11,6,13,3,7,2,1,4,0.219
11836,1,POL,1.0,14,6,6,3,14,4,8,1,2,4,0.053
11836,2,ITA,1.0,13,6,4,1,17,4,4,1,3,2,0.314
11836,2,POL,0.0,13,5,9,4,12,5,5,3,1,3,0.188
11836,3,ITA,1.0,6,7,6,3,16,2,6,0,6,2,0.226
11836,3,POL,0.0,11,6,11,3,13,2,2,6,0,6,0.121
11836,4,ITA,0.0,15,7,7,8,14,2,7,2,0,1,0.25
11836,4,POL,1.0,15,4,5,3,12,5,11,0,2,2,0.129
11836,5,ITA,0.0,8,6,4,2,13,3,3,3,0,2,0.071
11836,5,POL,1.0,6,4,6,3,10,2,5,0,3,2,0.042
11837,0,BRA,,49,11,22,14,27,15,27,1,3,1,0.0
11837,0,CAN,,44,35,11,14,26,21,26,3,1,9,0.0
11837,1,BRA,0.0,14,4,4,7,9,5,10,1,0,0,0.0
11837,1,CAN,1.0,19,5,3,3,8,9,6,0,1,4,0.0
11837,2,BRA,1.0,13,3,6,1,8,3,7,0,0,1,
11837,2,CAN,0.0,6,9,2,3,5,6,8,0,0,3,0.0
11837,3,BRA,0.0,11,1,4,2,3,5,4,0,3,0,0.0
11837,3,CAN,1.0,8,9,2,3,3,3,5,3,0,1,0.0
11837,4,BRA,1.0,11,3,8,4,7,2,6,0,0,0,0.0
11837,4,CAN,0.0,11,12,4,5,10,3,7,0,0,1,0.0
11838,0,GER,,62,20,12,10,54,11,38,6,6,15,0.233
11838,0,NED,,63,23,12,13,59,5,32,6,6,17,0.228
11838,1,GER,0.0,8,7,3,1,7,2,7,3,1,1,0.091
11838,1,NED,1.0,12,3,5,2,6,1,6,1,3,5,0.174
11838,2,GER,1.0,16,3,3,0,12,1,11,0,2,4,0.216
11838,2,NED,0.0,11,6,2,2,15,1,6,2,0,1,0.235
11838,3,GER,0.0,13,2,2,4,14,3,11,2,1,3,0.171
11838,3,NED,1.0,22,5,2,2,18,1,10,1,2,7,0.114
11838,4,GER,1.0,15,7,4,2,12,1,5,1,1,5,0.367
11838,4,NED,0.0,10,6,2,5,12,0,8,1,1,3,0.36
11838,5,GER,1.0,10,1,0,3,9,4,4,0,1,2,0.318
11838,5,NED,0.0,8,3,1,2,8,2,2,1,0,1,0.368
11839,0,KOR,,62,13,42,18,71,6,34,5,5,9,0.279
11839,0,THA,,43,15,16,19,63,17,31,5,5,5,0.156
11839,1,KOR,0.0,10,4,6,5,14,3,7,4,0,1,0.088
11839,1,THA,1.0,15,2,4,3,17,3,6,0,4,3,0.211
11839,2,KOR,1.0,16,2,11,5,18,0,11,0,2,2,0.394
11839,2,THA,0.0,8,7,3,2,13,6,4,2,0,0,0.057
11839,3,KOR,1.0,17,3,11,4,19,1,7,0,2,3,0.333
11839,3,THA,0.0,11,4,6,6,16,4,9,2,0,2,0.171
11839,4,KOR,1.0,19,4,14,4,20,2,9,1,1,3,0.297
11839,4,THA,0.0,9,2,3,8,17,4,12,1,1,0,0.179
11840,0,CHN,,29,10,11,11,24,8,23,7,0,4,0.297
11840,0,JPN,,53,12,7,8,50,9,27,0,7,6,0.386
11840,1,CHN,0.0,10,8,2,4,11,4,9,0,0,1,0.25
11840,1,JPN,1.0,16,2,7,2,21,5,8,0,0,0,0.436
11840,2,CHN,0.0,7,0,4,3,7,3,6,3,0,2,0.409
11840,2,JPN,1.0,19,5,0,1,17,1,11,0,3,6,0.35
11840,3,CHN,0.0,12,2,5,4,6,1,8,4,0,1,0.28
11840,3,JPN,1.0,18,5,0,5,12,3,8,0,4,0,0.371
11842,0,POL,,44,22,14,18,46,20,38,3,5,8,0.116
11842,0,SRB,,58,15,18,22,55,9,16,5,3,12,0.082
11842,1,POL,1.0,15,3,2,8,12,1,9,0,2,4,0.107
11842,1,SRB,0.0,13,4,2,8,9,3,4,2,0,4,0.103
11842,2,POL,0.0,11,4,6,2,14,7,7,2,0,1,0.065
11842,2,SRB,1.0,17,4,7,6,16,0,4,0,2,2,0.091
11842,3,POL,0.0,8,11,3,4,9,4,12,0,2,1,0.125
11842,3,SRB,1.0,10,1,7,5,13,1,5,2,0,3,0.0
11842,4,POL,0.0,10,4,3,4,11,8,10,1,1,2,0.167
11842,4,SRB,1.0,18,6,2,3,17,5,3,1,1,3,0.118
11843,0,BRA,,49,9,15,9,15,2,28,1,2,10,0.132
11843,0,DOM,,30,19,10,10,18,4,18,2,1,5,0.02
11843,1,BRA,1.0,17,5,5,2,4,1,11,1,2,5,0.053
11843,1,DOM,0.0,9,6,3,4,6,1,2,2,1,0,0.0
11843,2,BRA,1.0,15,1,5,3,5,1,6,0,0,3,0.25
11843,2,DOM,0.0,9,8,4,3,4,3,10,0,0,2,0.061
11843,3,BRA,1.0,17,3,5,4,6,0,11,0,0,2,0.138
11843,3,DOM,0.0,12,5,3,3,8,0,6,0,0,3,0.0
11844,0,ITA,,35,15,2,10,26,14,19,5,1,12,0.139
11844,0,TUR,,43,3,10,11,25,12,23,1,5,12,0.229
11844,1,ITA,0.0,11,8,0,2,11,2,10,3,0,3,0.167
11844,1,TUR,1.0,11,0,5,1,7,4,8,0,3,2,0.444
11844,2,ITA,0.0,14,4,1,3,9,4,4,1,1,4,0.107
11844,2,TUR,1.0,16,1,4,6,10,6,10,1,1,7,0.103
11844,3,ITA,0.0,10,3,1,5,6,8,5,1,0,5,0.143
11844,3,TUR,1.0,16,2,1,4,8,2,5,0,1,3,0.217
11845,0,CAN,,29,18,10,11,12,2,9,4,0,4,0.03
11845,0,USA,,48,10,14,4,28,0,18,0,4,8,0.028
11845,1,CAN,0.0,14,8,5,5,6,1,3,0,0,3,0.047
11845,1,USA,1.0,14,5,5,4,8,0,7,0,0,3,0.049
11845,2,CAN,0.0,8,4,5,4,3,1,3,2,0,1,0.0
11845,2,USA,1.0,18,4,5,0,8,0,6,0,2,3,0.029
11845,3,CAN,0.0,7,6,0,2,3,0,3,2,0,0,0.031
11845,3,USA,1.0,16,1,4,0,12,0,5,0,2,2,0.0
11848,0,JPN,,52,12,10,1,9,0,35,3,4,6,0.044
11848,0,KOR,,38,16,7,2,15,0,26,4,3,4,0.027
11848,1,JPN,1.0,17,4,3,0,0,0,13,0,1,1,0.0
11848,1,KOR,0.0,12,6,3,0,5,0,11,1,0,1,0.026
11848,2,JPN,1.0,17,3,1,1,4,0,13,0,2,3,0.065
11848,2,KOR,0.0,11,4,1,0,6,0,8,2,0,1,0.034
11848,3,JPN,1.0,18,5,6,0,5,0,9,3,1,2,0.065
11848,3,KOR,0.0,15,6,3,2,4,0,7,1,3,2,0.023
11849,0,CAN,,51,17,23,18,71,18,19,13,5,15,0.112
11849,0,DOM,,53,18,10,19,82,18,16,5,13,12,0.082
11849,1,CAN,0.0,13,9,6,4,12,3,2,4,0,3,0.091
11849,1,DOM,1.0,8,4,3,4,15,4,1,0,4,0,0.103
11849,2,CAN,0.0,13,2,10,6,26,4,6,3,1,5,0.095
11849,2,DOM,1.0,15,7,0,7,34,2,8,1,3,3,0.093
11849,3,CAN,1.0,17,5,5,4,23,8,7,2,2,3,0.114
11849,3,DOM,0.0,16,7,5,5,17,9,5,2,2,3,0.056
11849,4,CAN,0.0,8,1,2,4,10,3,4,4,2,4,0.167
11849,4,DOM,1.0,14,0,2,3,16,3,2,2,4,6,0.074
11850,0,CHN,,46,7,26,14,37,11,24,2,5,6,0.43
11850,0,THA,,38,19,11,15,31,11,25,5,2,3,0.16
11850,1,CHN,1.0,16,3,9,2,17,3,8,0,1,2,0.394
11850,1,THA,0.0,10,7,5,3,12,7,8,1,0,0,0.118
11850,2,CHN,1.0,15,1,7,6,13,4,6,1,3,2,0.379
11850,2,THA,0.0,11,5,4,6,9,2,8,3,1,1,0.185
11850,3,CHN,1.0,15,3,10,6,7,4,10,1,1,2,0.542
11850,3,THA,0.0,17,7,2,6,10,2,9,1,1,2,0.182
11851,0,POL,,57,20,16,13,38,15,22,4,8,8,0.223
11851,0,TUR,,65,21,16,18,47,12,21,8,4,7,0.227
11851,1,POL,0.0,14,7,5,1,10,4,5,2,2,1,0.273
11851,1,TUR,1.0,14,6,4,3,11,3,5,2,2,1,0.161
11851,2,POL,1.0,19,3,5,5,13,1,5,0,0,2,0.25
11851,2,TUR,0.0,20,6,2,6,13,3,5,0,0,2,0.308
11851,3,POL,0.0,16,4,1,4,8,6,8,1,4,3,0.176
11851,3,TUR,1.0,15,2,5,6,11,5,5,4,1,1,0.172
11851,4,POL,0.0,8,6,5,3,7,4,4,1,2,2,0.194
11851,4,TUR,1.0,16,7,5,3,12,1,6,2,1,3,0.241
11852,0,BRA,,58,17,30,25,63,14,34,6,2,7,0.163
11852,0,USA,,67,18,35,26,68,9,27,2,6,3,0.3
11852,1,BRA,0.0,10,4,6,10,14,4,10,1,0,0,0.171
11852,1,USA,1.0,20,4,14,2,16,3,6,0,1,2,0.257
11852,2,BRA,0.0,16,6,9,4,14,3,8,2,1,2,0.079
11852,2,USA,1.0,14,1,5,10,14,2,3,1,2,0,0.121
11852,3,BRA,1.0,16,3,7,4,19,4,8,2,1,3,0.054
11852,3,USA,0.0,15,8,9,7,21,3,11,1,2,0,0.326
11852,4,BRA,0.0,16,4,8,7,16,3,8,1,0,2,0.351
11852,4,USA,1.0,18,5,7,7,17,1,7,0,1,1,0.462
11853,0,ITA,,47,25,20,15,51,15,28,2,1,13,0.169
11853,0,SRB,,55,24,18,16,48,13,23,1,2,13,0.157
11853,1,ITA,0.0,7,7,4,5,14,1,2,1,0,3,0.156
11853,1,SRB,1.0,13,6,3,1,10,3,3,0,1,4,0.226
11853,2,ITA,1.0,15,5,5,2,13,7,7,0,0,4,0.2
11853,2,SRB,0.0,14,6,7,6,13,3,5,0,0,4,0.176
11853,3,ITA,0.0,13,5,8,4,11,4,12,1,0,4,0.184
11853,3,SRB,1.0,15,9,3,4,12,5,6,0,1,1,0.057
11853,4,ITA,0.0,12,8,3,4,13,3,7,0,1,2,0.135
11853,4,SRB,1.0,13,3,5,5,13,2,9,1,0,4,0.176
11854,0,NED,,48,4,20,14,31,8,24,2,5,11,0.95
11854,0,THA,,28,19,8,4,26,27,21,5,2,3,0.857
11854,1,NED,1.0,17,3,8,6,12,2,9,1,0,4,0.875
11854,1,THA,0.0,11,6,2,2,12,8,6,0,1,1,1.0
11854,2,NED,0.0,15,0,6,2,11,2,6,0,3,2,1.0
11854,2,THA,1.0,6,6,3,1,9,11,4,3,0,1,0.75
11854,3,NED,1.0,16,1,6,6,8,4,9,1,2,5,1.0
11854,3,THA,0.0,11,7,3,1,5,8,11,2,1,1,1.0
11856,0,CHN,,56,18,21,22,39,25,35,7,4,11,0.875
11856,0,GER,,68,30,29,14,49,27,48,4,7,14,0.762
11856,1,CHN,0.0,13,3,1,5,8,8,10,4,1,3,1.0
11856,1,GER,1.0,15,3,8,2,9,7,6,1,4,3,1.0
11856,2,CHN,0.0,11,7,4,3,7,5,9,1,0,4,0.833
11856,2,GER,1.0,13,5,9,1,13,8,8,0,1,2,0.6
11856,3,CHN,1.0,13,4,7,5,11,3,7,1,1,3,0.667
11856,3,GER,0.0,16,8,5,5,10,5,17,1,1,4,0.333
11856,4,CHN,1.0,12,4,5,4,8,6,5,1,0,1,0.857
11856,4,GER,0.0,15,10,5,4,14,5,12,0,1,3,0.889
11856,5,CHN,0.0,7,0,4,5,5,3,4,0,2,0,1.0
11856,5,GER,1.0,9,4,2,2,3,2,5,2,0,2,
11857,0,BRA,,50,15,32,18,53,10,26,2,3,3,0.272
11857,0,JPN,,34,17,11,18,46,9,33,3,2,5,0.183
11857,1,BRA,1.0,13,3,10,5,10,2,5,0,2,2,0.273
11857,1,JPN,0.0,10,7,2,5,10,4,11,2,0,3,0.241
11857,2,BRA,1.0,17,4,9,5,19,5,7,2,0,0,0.27
11857,2,JPN,0.0,13,6,2,8,17,1,9,0,2,2,0.195
11857,3,BRA,1.0,20,8,13,8,24,3,14,0,1,1,0.273
11857,3,JPN,0.0,11,4,7,5,19,4,13,1,0,0,0.133
11858,0,CAN,,64,22,50,24,71,21,16,3,6,12,0.177
11858,0,TUR,,66,28,47,31,87,15,20,6,3,7,0.191
11858,1,CAN,0.0,15,7,16,5,14,4,6,1,0,3,0.162
11858,1,TUR,1.0,13,8,16,4,17,6,4,0,1,0,0.216
11858,2,CAN,1.0,15,3,11,3,21,3,2,0,1,4,0.111
11858,2,TUR,0.0,12,6,10,9,19,2,5,1,0,3,0.211
11858,3,CAN,1.0,15,4,13,7,18,5,3,1,1,1,0.171
11858,3,TUR,0.0,16,7,9,7,22,4,4,1,1,1,0.256
11858,4,CAN,0.0,13,4,7,8,15,4,3,1,4,3,0.147
11858,4,TUR,1.0,15,3,9,9,20,2,4,4,1,2,0.135
11858,5,CAN,0.0,6,4,3,1,3,5,2,0,0,1,0.438
11858,5,TUR,1.0,10,4,3,2,9,1,3,0,0,1,0.056
11859,0,KOR,,32,18,10,13,38,14,19,6,3,6,0.2
11859,0,POL,,45,13,24,12,43,14,17,3,6,5,0.242
11859,1,KOR,0.0,8,7,2,6,13,6,6,1,1,0,0.242
11859,1,POL,1.0,17,3,6,5,15,3,5,1,1,2,0.3
11859,2,KOR,0.0,13,5,5,4,13,5,8,3,0,3,0.182
11859,2,POL,1.0,14,5,6,4,16,6,7,0,3,0,0.206
11859,3,KOR,0.0,11,6,3,3,12,3,5,2,2,3,0.172
11859,3,POL,1.0,14,5,12,3,12,5,5,2,2,3,0.222
11860,0,SRB,,23,20,25,15,44,14,16,5,3,3,0.05
11860,0,USA,,43,8,29,16,57,5,12,3,5,12,0.309
11860,1,SRB,0.0,9,8,5,3,13,5,4,1,2,2,0.067
11860,1,USA,1.0,13,3,9,5,11,2,1,2,1,5,0.25
11860,2,SRB,0.0,9,7,14,5,20,6,6,1,1,1,0.024
11860,2,USA,1.0,15,3,12,7,27,2,5,1,1,3,0.39
11860,3,SRB,0.0,5,5,6,7,11,3,6,3,0,0,0.067
11860,3,USA,1.0,15,2,8,4,19,1,6,0,3,4,0.241
11862,0,GER,,38,14,22,23,38,7,12,6,7,14,0.2
11862,0,TUR,,40,11,27,15,49,10,15,7,6,6,0.193
11862,1,GER,0.0,12,3,1,7,9,4,4,2,2,6,0.259
11862,1,TUR,1.0,13,3,5,5,9,2,6,2,2,3,0.19
11862,2,GER,0.0,12,6,7,8,10,1,2,2,3,4,0.103
11862,2,TUR,1.0,13,3,11,4,12,6,3,3,2,2,0.304
11862,3,GER,0.0,14,5,14,8,19,2,6,2,2,4,0.235
11862,3,TUR,1.0,14,5,11,6,28,2,6,2,2,1,0.136
11863,0,DOM,,49,14,27,14,45,12,21,5,4,11,0.176
11863,0,KOR,,35,14,7,14,45,16,19,4,5,10,0.104
11863,1,DOM,1.0,17,5,7,8,21,4,4,2,0,1,0.061
11863,1,KOR,0.0,14,3,2,9,19,5,8,0,2,4,0.07
11863,2,DOM,1.0,19,4,12,3,18,7,9,2,2,6,0.25
11863,2,KOR,0.0,13,4,2,2,17,8,6,2,2,3,0.162
11863,3,DOM,1.0,13,5,8,3,6,1,8,1,2,4,0.227
11863,3,KOR,0.0,8,7,3,3,9,3,5,2,1,3,0.077
11865,0,SRB,,40,20,38,10,61,5,21,5,4,7,0.153
11865,0,THA,,31,29,10,13,62,13,21,4,5,2,0.078
11865,1,SRB,1.0,14,5,8,2,24,1,6,2,4,2,0.143
11865,1,THA,0.0,8,7,3,1,20,5,5,4,2,0,0.051
11865,2,SRB,1.0,11,8,14,0,24,1,1,3,0,4,0.143
11865,2,THA,0.0,8,12,5,5,20,2,8,0,3,2,0.152
11865,3,SRB,1.0,15,7,16,8,13,3,14,0,0,1,0.176
11865,3,THA,0.0,15,10,2,7,22,6,8,0,0,0,0.023
11866,0,CAN,,59,22,32,18,40,24,35,8,9,12,0.089
11866,0,CHN,,54,25,18,24,54,23,30,9,8,5,0.082
11866,1,CAN,1.0,14,3,10,2,5,7,4,2,3,3,0.054
11866,1,CHN,0.0,14,6,1,5,12,6,7,3,2,2,0.0
11866,2,CAN,0.0,15,3,7,7,9,6,11,1,1,3,0.152
11866,2,CHN,1.0,17,4,5,8,13,4,6,1,1,0,0.109
11866,3,CAN,1.0,12,7,7,3,14,1,8,0,1,2,0.108
11866,3,CHN,0.0,8,9,4,5,10,5,9,1,0,1,0.125
11866,4,CAN,0.0,11,7,4,4,4,6,10,4,3,3,0.067
11866,4,CHN,1.0,9,1,5,4,6,4,4,3,4,0,0.095
11866,5,CAN,1.0,7,2,4,2,8,4,2,1,1,1,0.05
11866,5,CHN,0.0,6,5,3,2,13,4,4,1,1,2,0.074
11867,0,NED,,28,14,22,18,55,21,22,7,0,12,0.174
11867,0,USA,,41,15,19,13,71,11,25,0,7,9,0.304
11867,1,NED,0.0,9,7,7,6,18,6,7,1,0,3,0.229
11867,1,USA,1.0,14,6,4,4,18,4,13,0,1,5,0.432
11867,2,NED,0.0,9,4,9,9,18,4,8,5,0,3,0.125
11867,2,USA,1.0,12,5,10,2,24,5,7,0,5,1,0.333
11867,3,NED,0.0,10,3,6,3,19,11,7,1,0,6,0.175
11867,3,USA,1.0,15,4,5,7,29,2,5,0,1,3,0.154
11868,0,ITA,,69,21,19,15,56,32,37,6,7,9,0.086
11868,0,JPN,,68,22,13,23,34,28,58,7,6,7,0.055
11868,1,ITA,0.0,16,6,4,4,10,8,9,2,0,3,0.125
11868,1,JPN,1.0,16,7,3,6,6,4,15,0,2,2,0.143
11868,2,ITA,0.0,14,3,3,2,8,9,7,2,2,4,0.091
11868,2,JPN,1.0,16,2,2,5,7,9,8,2,2,1,0.077
11868,3,ITA,1.0,14,6,5,2,13,5,7,0,4,0,0.025
11868,3,JPN,0.0,10,6,4,4,8,8,11,4,0,1,0.026
11868,4,ITA,1.0,17,2,3,4,11,7,6,2,0,2,0.107
11868,4,JPN,0.0,15,4,0,6,4,5,17,0,2,2,0.029
11868,5,ITA,0.0,8,4,4,3,14,3,8,0,1,0,0.103
11868,5,JPN,1.0,11,3,4,2,9,2,7,1,0,1,0.0
11871,0,THA,,26,16,1,4,18,19,11,7,0,4,0.021
11871,0,USA,,47,8,17,13,22,15,25,0,7,10,0.31
11871,1,THA,0.0,9,5,1,1,3,11,4,3,0,2,0.0
11871,1,USA,1.0,14,4,5,6,5,3,10,0,3,4,0.296
11871,2,THA,0.0,6,6,0,2,8,3,2,3,0,1,0.069
11871,2,USA,1.0,15,3,9,2,4,5,7,0,3,3,0.346
11871,3,THA,0.0,11,5,0,1,7,5,5,1,0,1,0.0
11871,3,USA,1.0,18,1,3,5,13,7,8,0,1,3,0.294
11872,0,CAN,,44,16,22,17,37,10,16,3,6,6,0.108
11872,0,GER,,40,15,16,15,28,14,32,6,3,13,0.064
11872,1,CAN,1.0,19,7,12,6,19,5,9,1,4,2,0.087
11872,1,GER,0.0,16,3,7,5,17,5,15,4,1,4,0.075
11872,2,CAN,1.0,13,7,4,7,8,3,3,1,2,3,0.08
11872,2,GER,0.0,14,4,6,4,5,7,8,2,1,6,0.038
11872,3,CAN,1.0,12,2,6,4,10,2,4,1,0,1,0.182
11872,3,GER,0.0,10,8,3,6,6,2,9,0,1,3,0.071
11874,0,CHN,,26,17,21,12,52,12,17,7,5,3,0.114
11874,0,TUR,,47,15,40,16,55,6,17,5,7,7,0.257
11874,1,CHN,0.0,8,8,7,5,17,2,8,3,2,1,0.128
11874,1,TUR,1.0,13,4,17,4,16,1,4,2,3,1,0.286
11874,2,CHN,0.0,9,3,4,3,16,6,6,3,2,0,0.176
11874,2,TUR,1.0,19,5,9,7,16,2,5,2,3,4,0.229
11874,3,CHN,0.0,9,6,10,4,19,4,3,1,1,2,0.049
11874,3,TUR,1.0,15,6,14,5,23,3,8,1,1,2,0.263
11875,0,DOM,,61,20,31,18,76,27,14,5,6,11,0.087
11875,0,POL,,55,24,29,22,74,15,30,6,5,9,0.245
11875,1,DOM,0.0,15,3,5,5,10,6,2,2,0,5,0.172
11875,1,POL,1.0,13,6,6,5,13,5,7,0,2,1,0.367
11875,2,DOM,1.0,14,7,6,5,21,5,2,3,2,1,0.059
11875,2,POL,0.0,11,5,7,5,18,3,6,2,3,4,0.171
11875,3,DOM,1.0,18,5,10,4,28,10,5,0,1,2,0.078
11875,3,POL,0.0,18,6,8,8,21,4,11,1,0,3,0.205
11875,4,DOM,1.0,14,5,10,4,17,6,5,0,3,3,0.057
11875,4,POL,0.0,13,7,8,4,22,3,6,3,0,1,0.263
11877,0,BRA,,52,13,26,21,63,16,23,5,4,9,0.232
11877,0,ITA,,50,27,24,18,55,24,19,4,5,11,0.187
11877,1,BRA,0.0,11,5,6,5,14,4,9,4,0,1,0.344
11877,1,ITA,1.0,15,7,7,2,14,8,3,0,4,1,0.176
11877,2,BRA,1.0,17,3,6,3,12,2,5,0,1,3,0.28
11877,2,ITA,0.0,9,4,4,6,6,8,3,1,0,3,0.208
11877,3,BRA,1.0,12,2,9,7,22,4,4,1,2,2,0.105
11877,3,ITA,0.0,13,9,9,5,23,3,6,2,1,2,0.095
11877,4,BRA,1.0,12,3,5,6,15,6,5,0,1,3,0.233
11877,4,ITA,0.0,13,7,4,5,12,5,7,1,0,5,0.294
11879,0,JPN,,42,17,18,13,55,16,17,4,2,3,0.307
11879,0,NED,,48,12,31,14,54,8,19,2,4,9,0.315
11879,1,JPN,0.0,15,6,6,4,18,3,5,1,1,1,0.297
11879,1,NED,1.0,15,2,9,5,15,1,6,1,1,4,0.2
11879,2,JPN,0.0,16,4,2,4,12,6,9,1,1,2,0.412
11879,2,NED,1.0,17,2,6,3,14,5,2,1,1,1,0.345
11879,3,JPN,0.0,11,7,10,5,25,7,3,2,0,0,0.233
11879,3,NED,1.0,16,8,16,6,25,2,11,0,2,4,0.383
11880,0,THA,,34,18,10,16,46,17,23,11,0,3,0.094
11880,0,TUR,,66,20,32,18,66,7,23,0,11,11,0.37
11880,1,THA,1.0,15,6,3,3,17,6,6,3,0,0,0.059
11880,1,TUR,0.0,14,7,8,7,14,4,7,0,3,3,0.538
11880,2,THA,0.0,6,5,2,6,8,5,5,2,0,1,0.24
11880,2,TUR,1.0,17,2,9,2,17,2,5,0,2,4,0.346
11880,3,THA,0.0,9,1,3,2,12,3,5,4,0,1,0.034
11880,3,TUR,1.0,19,8,6,7,16,0,9,0,4,2,0.286
11880,4,THA,1.0,4,6,2,5,9,3,7,2,0,1,0.069
11880,4,TUR,0.0,16,3,9,2,19,1,2,0,2,2,0.259
11882,0,BRA,,41,4,23,14,46,4,16,1,5,8,0.13
11882,0,SRB,,24,17,13,13,26,9,28,5,1,9,0.082
11882,1,BRA,1.0,13,1,8,4,16,1,3,0,1,5,0.107
11882,1,SRB,0.0,5,6,5,5,7,3,9,1,0,4,0.077
11882,2,BRA,1.0,16,0,7,6,14,0,6,0,0,3,0.087
11882,2,SRB,0.0,11,3,2,5,8,5,11,0,0,4,0.071
11882,3,BRA,1.0,12,3,8,4,16,3,7,1,4,0,0.192
11882,3,SRB,0.0,8,8,6,3,11,1,8,4,1,1,0.097
11883,0,CAN,,59,25,23,18,36,29,22,8,5,14,0.155
11883,0,POL,,57,20,25,12,45,35,32,5,8,10,0.117
11883,1,CAN,1.0,17,4,7,2,5,9,2,0,2,5,0.097
11883,1,POL,0.0,12,6,4,2,6,13,7,2,0,0,0.071
11883,2,CAN,1.0,13,5,5,7,7,2,6,2,3,4,0.179
11883,2,POL,0.0,10,4,8,3,12,7,6,3,2,4,0.065
11883,3,CAN,0.0,14,10,5,3,18,5,3,2,0,1,0.128
11883,3,POL,1.0,11,4,7,4,9,8,10,0,2,3,0.182
11883,4,CAN,0.0,9,3,5,2,3,9,5,3,0,3,0.231
11883,4,POL,1.0,15,6,3,3,11,3,7,0,3,2,0.185
11883,5,CAN,1.0,6,3,1,4,3,4,6,1,0,1,0.167
11883,5,POL,0.0,9,0,3,0,7,4,2,0,1,1,0.056
11884,0,ITA,,58,20,36,27,67,10,35,6,7,11,0.123
11884,0,KOR,,50,19,25,19,61,13,29,7,6,11,0.075
11884,1,ITA,1.0,15,3,13,8,16,2,8,3,1,2,0.135
11884,1,KOR,0.0,15,7,6,5,17,4,9,1,3,2,0.1
11884,2,ITA,0.0,14,9,5,6,14,5,14,1,1,3,0.171
11884,2,KOR,1.0,12,4,6,4,8,1,3,1,1,3,0.071
11884,3,ITA,1.0,16,7,8,6,17,2,8,1,3,3,0.156
11884,3,KOR,0.0,10,3,4,5,15,4,9,3,1,3,0.027
11884,4,ITA,1.0,13,1,10,7,20,1,5,1,2,3,0.048
11884,4,KOR,0.0,13,5,9,5,21,4,8,2,1,3,0.095
11885,0,GER,,27,10,10,16,11,12,15,8,3,7,0.027
11885,0,USA,,45,8,12,9,32,9,15,3,8,10,0.071
