Unnamed: 0,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
7,5,Araki Erika (C),MB,1,1,6,0.0,JPN,DIG,0,0,11879,
8,21,Hayashi Kotona ,OH,1,0,1,100.0,JPN,DIG,0,0,11879,
9,7,Ishii Yuki ,OH,0,1,1,-100.0,JPN,DIG,0,0,11879,
10,9,Tashiro Kanami ,S,0,0,0,,JPN,DIG,0,0,11879,
11,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,0,0,11879,
12,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,0,0,11879,
13,13,Okumura Mai ,MB,0,0,0,,JPN,DIG,0,0,11879,
0,2,Nishida Sarina ,OH,5,0,5,100.0,JPN,DIG,1,22,11879,0.0
1,24,Momii Aki ,S,4,0,5,80.0,JPN,DIG,1,22,11879,0.0
2,1,Kurogo Ai ,OH,3,1,4,50.0,JPN,DIG,1,22,11879,0.0
3,15,Inoue Kotoe ,L,3,1,4,50.0,JPN,DIG,1,22,11879,0.0
4,14,Kobata Mako ,L,2,0,2,100.0,JPN,DIG,1,22,11879,0.0
5,8,Ishikawa Mayu ,OH,1,0,1,100.0,JPN,DIG,1,22,11879,0.0
6,5,Araki Erika (C),MB,0,1,1,-100.0,JPN,DIG,1,22,11879,0.0
7,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,1,22,11879,0.0
8,9,Tashiro Kanami ,S,0,0,0,,JPN,DIG,1,22,11879,0.0
9,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,1,22,11879,0.0
10,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,1,22,11879,0.0
11,13,Okumura Mai ,MB,0,0,0,,JPN,DIG,1,22,11879,0.0
12,19,Yamada Nichika ,MB,0,0,0,,JPN,DIG,1,22,11879,0.0
13,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,1,22,11879,0.0
0,14,Kobata Mako ,L,3,1,4,50.0,JPN,DIG,2,20,11879,0.0
1,2,Nishida Sarina ,OH,2,1,3,33.33,JPN,DIG,2,20,11879,0.0
2,8,Ishikawa Mayu ,OH,2,2,5,0.0,JPN,DIG,2,20,11879,0.0
3,19,Yamada Nichika ,MB,2,0,2,100.0,JPN,DIG,2,20,11879,0.0
4,1,Kurogo Ai ,OH,1,0,1,100.0,JPN,DIG,2,20,11879,0.0
5,5,Araki Erika (C),MB,1,0,3,33.33,JPN,DIG,2,20,11879,0.0
6,24,Momii Aki ,S,1,1,2,0.0,JPN,DIG,2,20,11879,0.0
7,7,Ishii Yuki ,OH,0,1,1,-100.0,JPN,DIG,2,20,11879,0.0
8,9,Tashiro Kanami ,S,0,0,0,,JPN,DIG,2,20,11879,0.0
9,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,2,20,11879,0.0
10,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,2,20,11879,0.0
11,13,Okumura Mai ,MB,0,0,0,,JPN,DIG,2,20,11879,0.0
12,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,2,20,11879,0.0
13,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,2,20,11879,0.0
0,14,Kobata Mako ,L,8,1,9,77.78,JPN,DIG,3,23,11879,0.0
1,8,Ishikawa Mayu ,OH,6,2,9,44.44,JPN,DIG,3,23,11879,0.0
2,1,Kurogo Ai ,OH,5,2,9,33.33,JPN,DIG,3,23,11879,0.0
3,2,Nishida Sarina ,OH,3,0,5,60.0,JPN,DIG,3,23,11879,0.0
4,24,Momii Aki ,S,2,0,2,100.0,JPN,DIG,3,23,11879,0.0
5,21,Hayashi Kotona ,OH,1,0,1,100.0,JPN,DIG,3,23,11879,0.0
6,5,Araki Erika (C),MB,0,0,2,0.0,JPN,DIG,3,23,11879,0.0
7,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,3,23,11879,0.0
8,9,Tashiro Kanami ,S,0,0,0,,JPN,DIG,3,23,11879,0.0
9,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,3,23,11879,0.0
10,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,3,23,11879,0.0
11,13,Okumura Mai ,MB,0,0,0,,JPN,DIG,3,23,11879,0.0
12,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,3,23,11879,0.0
13,19,Yamada Nichika ,MB,0,2,3,-66.67,JPN,DIG,3,23,11879,0.0
0,9,Schoot Myrthe ,L,13,2,17,64.71,NED,DIG,0,0,11879,
1,18,Jasper Marrit ,OH,10,1,11,81.82,NED,DIG,0,0,11879,
2,26,Dambrink Elles ,O,10,0,10,100.0,NED,DIG,0,0,11879,
3,12,Bongaerts Britt ,S,6,1,10,50.0,NED,DIG,0,0,11879,
4,11,Buijs Anne (C),OH,4,1,6,50.0,NED,DIG,0,0,11879,
5,19,Daalderop Nika ,OH,4,2,10,20.0,NED,DIG,0,0,11879,
6,4,Plak Celeste ,O,3,1,4,50.0,NED,DIG,0,0,11879,
7,23,Timmerman Eline ,MB,3,0,3,100.0,NED,DIG,0,0,11879,
8,7,Lohuis Juliet ,MB,1,0,3,33.33,NED,DIG,0,0,11879,
9,1,Knip Kirsten ,L,0,0,0,,NED,DIG,0,0,11879,
10,2,Savelkoel Fleur ,OH,0,0,0,,NED,DIG,0,0,11879,
11,10,van Aalen Sarah ,S,0,0,0,,NED,DIG,0,0,11879,
12,16,Baijens Indy ,MB,0,0,0,,NED,DIG,0,0,11879,
13,27,Scholten Iris ,O,0,0,0,,NED,DIG,0,0,11879,
0,9,Schoot Myrthe ,L,4,0,5,80.0,NED,DIG,1,25,11879,1.0
1,11,Buijs Anne (C),OH,4,1,5,60.0,NED,DIG,1,25,11879,1.0
2,12,Bongaerts Britt ,S,3,0,3,100.0,NED,DIG,1,25,11879,1.0
3,23,Timmerman Eline ,MB,2,0,2,100.0,NED,DIG,1,25,11879,1.0
4,26,Dambrink Elles ,O,2,0,2,100.0,NED,DIG,1,25,11879,1.0
5,1,Knip Kirsten ,L,0,0,0,,NED,DIG,1,25,11879,1.0
6,2,Savelkoel Fleur ,OH,0,0,0,,NED,DIG,1,25,11879,1.0
7,4,Plak Celeste ,O,0,0,0,,NED,DIG,1,25,11879,1.0
8,7,Lohuis Juliet ,MB,0,0,1,0.0,NED,DIG,1,25,11879,1.0
9,10,van Aalen Sarah ,S,0,0,0,,NED,DIG,1,25,11879,1.0
10,16,Baijens Indy ,MB,0,0,0,,NED,DIG,1,25,11879,1.0
11,18,Jasper Marrit ,OH,0,0,0,,NED,DIG,1,25,11879,1.0
12,19,Daalderop Nika ,OH,0,0,1,0.0,NED,DIG,1,25,11879,1.0
13,27,Scholten Iris ,O,0,0,0,,NED,DIG,1,25,11879,1.0
0,26,Dambrink Elles ,O,4,0,4,100.0,NED,DIG,2,25,11879,1.0
1,9,Schoot Myrthe ,L,3,1,4,50.0,NED,DIG,2,25,11879,1.0
2,19,Daalderop Nika ,OH,3,2,6,16.67,NED,DIG,2,25,11879,1.0
3,18,Jasper Marrit ,OH,2,1,3,33.33,NED,DIG,2,25,11879,1.0
4,7,Lohuis Juliet ,MB,1,0,1,100.0,NED,DIG,2,25,11879,1.0
5,23,Timmerman Eline ,MB,1,0,1,100.0,NED,DIG,2,25,11879,1.0
6,1,Knip Kirsten ,L,0,0,0,,NED,DIG,2,25,11879,1.0
7,2,Savelkoel Fleur ,OH,0,0,0,,NED,DIG,2,25,11879,1.0
8,4,Plak Celeste ,O,0,0,0,,NED,DIG,2,25,11879,1.0
9,10,van Aalen Sarah ,S,0,0,0,,NED,DIG,2,25,11879,1.0
10,11,Buijs Anne (C),OH,0,0,1,0.0,NED,DIG,2,25,11879,1.0
11,12,Bongaerts Britt ,S,0,1,2,-50.0,NED,DIG,2,25,11879,1.0
12,16,Baijens Indy ,MB,0,0,0,,NED,DIG,2,25,11879,1.0
13,27,Scholten Iris ,O,0,0,0,,NED,DIG,2,25,11879,1.0
0,18,Jasper Marrit ,OH,8,0,8,100.0,NED,DIG,3,25,11879,1.0
1,9,Schoot Myrthe ,L,6,1,8,62.5,NED,DIG,3,25,11879,1.0
2,26,Dambrink Elles ,O,4,0,4,100.0,NED,DIG,3,25,11879,1.0
3,4,Plak Celeste ,O,3,1,4,50.0,NED,DIG,3,25,11879,1.0
4,12,Bongaerts Britt ,S,3,0,5,60.0,NED,DIG,3,25,11879,1.0
5,19,Daalderop Nika ,OH,1,0,3,33.33,NED,DIG,3,25,11879,1.0
6,1,Knip Kirsten ,L,0,0,0,,NED,DIG,3,25,11879,1.0
7,2,Savelkoel Fleur ,OH,0,0,0,,NED,DIG,3,25,11879,1.0
8,7,Lohuis Juliet ,MB,0,0,1,0.0,NED,DIG,3,25,11879,1.0
9,10,van Aalen Sarah ,S,0,0,0,,NED,DIG,3,25,11879,1.0
10,11,Buijs Anne (C),OH,0,0,0,,NED,DIG,3,25,11879,1.0
11,16,Baijens Indy ,MB,0,0,0,,NED,DIG,3,25,11879,1.0
12,23,Timmerman Eline ,MB,0,0,0,,NED,DIG,3,25,11879,1.0
13,27,Scholten Iris ,O,0,0,0,,NED,DIG,3,25,11879,1.0
0,2,Akoz Simge Sebnem ,L,23,3,26,76.92,TUR,DIG,0,0,11880,
1,4,Ivegin Tugba ,OH,17,1,19,84.21,TUR,DIG,0,0,11880,
2,13,Boz Meryem ,O,8,1,11,63.64,TUR,DIG,0,0,11880,
3,7,Baladin Hande ,OH,6,1,8,62.5,TUR,DIG,0,0,11880,
4,3,Özbay Cansu ,S,5,1,6,66.67,TUR,DIG,0,0,11880,
5,5,Ercan Seyma ,OH,5,0,5,100.0,TUR,DIG,0,0,11880,
6,8,Guveli Yasemin ,MB,2,0,3,66.67,TUR,DIG,0,0,11880,
7,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,0,0,11880,
8,9,Diken Meliha ,O,0,0,0,,TUR,DIG,0,0,11880,
9,10,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,0,0,11880,
10,11,Aydemir Akyol Naz ,S,0,0,0,,TUR,DIG,0,0,11880,
11,14,Erdem Dündar Eda (C),MB,0,0,0,,TUR,DIG,0,0,11880,
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,0,0,11880,
13,99,Karakurt Ebrar ,O,0,0,0,,TUR,DIG,0,0,11880,
0,4,Ivegin Tugba ,OH,5,1,7,57.14,TUR,DIG,1,23,11880,0.0
1,2,Akoz Simge Sebnem ,L,3,1,4,50.0,TUR,DIG,1,23,11880,0.0
2,13,Boz Meryem ,O,3,1,5,40.0,TUR,DIG,1,23,11880,0.0
3,7,Baladin Hande ,OH,2,1,4,25.0,TUR,DIG,1,23,11880,0.0
4,3,Özbay Cansu ,S,1,0,1,100.0,TUR,DIG,1,23,11880,0.0
5,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,1,23,11880,0.0
6,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,1,23,11880,0.0
7,8,Guveli Yasemin ,MB,0,0,0,,TUR,DIG,1,23,11880,0.0
8,9,Diken Meliha ,O,0,0,0,,TUR,DIG,1,23,11880,0.0
9,10,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,1,23,11880,0.0
10,11,Aydemir Akyol Naz ,S,0,0,0,,TUR,DIG,1,23,11880,0.0
11,14,Erdem Dündar Eda (C),MB,0,0,0,,TUR,DIG,1,23,11880,0.0
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,1,23,11880,0.0
13,99,Karakurt Ebrar ,O,0,0,0,,TUR,DIG,1,23,11880,0.0
0,2,Akoz Simge Sebnem ,L,7,2,9,55.56,TUR,DIG,2,25,11880,1.0
1,4,Ivegin Tugba ,OH,4,0,4,100.0,TUR,DIG,2,25,11880,1.0
2,3,Özbay Cansu ,S,2,0,2,100.0,TUR,DIG,2,25,11880,1.0
3,7,Baladin Hande ,OH,2,0,2,100.0,TUR,DIG,2,25,11880,1.0
4,8,Guveli Yasemin ,MB,1,0,1,100.0,TUR,DIG,2,25,11880,1.0
5,13,Boz Meryem ,O,1,0,1,100.0,TUR,DIG,2,25,11880,1.0
6,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,2,25,11880,1.0
7,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,2,25,11880,1.0
8,9,Diken Meliha ,O,0,0,0,,TUR,DIG,2,25,11880,1.0
9,10,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,2,25,11880,1.0
10,11,Aydemir Akyol Naz ,S,0,0,0,,TUR,DIG,2,25,11880,1.0
11,14,Erdem Dündar Eda (C),MB,0,0,0,,TUR,DIG,2,25,11880,1.0
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,2,25,11880,1.0
13,99,Karakurt Ebrar ,O,0,0,0,,TUR,DIG,2,25,11880,1.0
0,2,Akoz Simge Sebnem ,L,9,0,9,100.0,TUR,DIG,3,25,11880,1.0
1,4,Ivegin Tugba ,OH,2,0,2,100.0,TUR,DIG,3,25,11880,1.0
2,7,Baladin Hande ,OH,2,0,2,100.0,TUR,DIG,3,25,11880,1.0
3,13,Boz Meryem ,O,2,0,3,66.67,TUR,DIG,3,25,11880,1.0
4,8,Guveli Yasemin ,MB,1,0,2,50.0,TUR,DIG,3,25,11880,1.0
5,3,Özbay Cansu ,S,0,0,0,,TUR,DIG,3,25,11880,1.0
6,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,3,25,11880,1.0
7,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,3,25,11880,1.0
8,9,Diken Meliha ,O,0,0,0,,TUR,DIG,3,25,11880,1.0
9,10,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,3,25,11880,1.0
10,11,Aydemir Akyol Naz ,S,0,0,0,,TUR,DIG,3,25,11880,1.0
11,14,Erdem Dündar Eda (C),MB,0,0,0,,TUR,DIG,3,25,11880,1.0
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,3,25,11880,1.0
13,99,Karakurt Ebrar ,O,0,0,0,,TUR,DIG,3,25,11880,1.0
0,4,Ivegin Tugba ,OH,6,0,6,100.0,TUR,DIG,4,25,11880,0.0
1,5,Ercan Seyma ,OH,5,0,5,100.0,TUR,DIG,4,25,11880,0.0
2,2,Akoz Simge Sebnem ,L,4,0,4,100.0,TUR,DIG,4,25,11880,0.0
3,3,Özbay Cansu ,S,2,1,3,33.33,TUR,DIG,4,25,11880,0.0
4,13,Boz Meryem ,O,2,0,2,100.0,TUR,DIG,4,25,11880,0.0
5,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,4,25,11880,0.0
6,7,Baladin Hande ,OH,0,0,0,,TUR,DIG,4,25,11880,0.0
7,8,Guveli Yasemin ,MB,0,0,0,,TUR,DIG,4,25,11880,0.0
8,9,Diken Meliha ,O,0,0,0,,TUR,DIG,4,25,11880,0.0
9,10,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,4,25,11880,0.0
10,11,Aydemir Akyol Naz ,S,0,0,0,,TUR,DIG,4,25,11880,0.0
11,14,Erdem Dündar Eda (C),MB,0,0,0,,TUR,DIG,4,25,11880,0.0
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,4,25,11880,0.0
13,99,Karakurt Ebrar ,O,0,0,0,,TUR,DIG,4,25,11880,0.0
0,2,Pannoy Piyanut ,L,10,1,11,81.82,THA,DIG,0,0,11880,
1,13,Tomkom Nootsara ,S,7,2,9,55.56,THA,DIG,0,0,11880,
2,15,Kanthong Malika ,O,7,5,13,15.38,THA,DIG,0,0,11880,
3,3,ManaKij Sirima ,S,4,0,6,66.67,THA,DIG,0,0,11880,
4,10,Apinyapong Wilavan ,L,4,2,7,28.57,THA,DIG,0,0,11880,
5,19,Krause Karina ,MB,4,0,4,100.0,THA,DIG,0,0,11880,
6,12,Chaisri Tapaphaipun ,L,3,0,4,75.0,THA,DIG,0,0,11880,
7,5,Thinkaow Pleumjit (C),MB,2,0,2,100.0,THA,DIG,0,0,11880,
8,6,Sittirak Onuma ,OH,2,7,10,-50.0,THA,DIG,0,0,11880,
9,11,Hyapha Amporn ,MB,2,0,2,100.0,THA,DIG,0,0,11880,
10,14,Juangjan Pattiya ,OH,1,0,3,33.33,THA,DIG,0,0,11880,
11,9,Chuewulim Sutadta ,OH,0,0,0,,THA,DIG,0,0,11880,
12,22,Nilapa Chatsuda ,OH,0,0,0,,THA,DIG,0,0,11880,
13,24,Nuanjam Watchareeya ,MB,0,0,0,,THA,DIG,0,0,11880,
0,15,Kanthong Malika ,O,4,3,8,12.5,THA,DIG,1,25,11880,1.0
1,3,ManaKij Sirima ,S,3,0,5,60.0,THA,DIG,1,25,11880,1.0
2,5,Thinkaow Pleumjit (C),MB,2,0,2,100.0,THA,DIG,1,25,11880,1.0
3,6,Sittirak Onuma ,OH,2,2,5,0.0,THA,DIG,1,25,11880,1.0
4,10,Apinyapong Wilavan ,L,2,1,3,33.33,THA,DIG,1,25,11880,1.0
5,12,Chaisri Tapaphaipun ,L,2,0,2,100.0,THA,DIG,1,25,11880,1.0
6,2,Pannoy Piyanut ,L,1,0,1,100.0,THA,DIG,1,25,11880,1.0
7,11,Hyapha Amporn ,MB,1,0,1,100.0,THA,DIG,1,25,11880,1.0
8,9,Chuewulim Sutadta ,OH,0,0,0,,THA,DIG,1,25,11880,1.0
9,13,Tomkom Nootsara ,S,0,0,0,,THA,DIG,1,25,11880,1.0
10,14,Juangjan Pattiya ,OH,0,0,0,,THA,DIG,1,25,11880,1.0
11,19,Krause Karina ,MB,0,0,0,,THA,DIG,1,25,11880,1.0
12,22,Nilapa Chatsuda ,OH,0,0,0,,THA,DIG,1,25,11880,1.0
13,24,Nuanjam Watchareeya ,MB,0,0,0,,THA,DIG,1,25,11880,1.0
0,2,Pannoy Piyanut ,L,3,0,3,100.0,THA,DIG,2,12,11880,0.0
1,3,ManaKij Sirima ,S,1,0,1,100.0,THA,DIG,2,12,11880,0.0
2,10,Apinyapong Wilavan ,L,1,0,2,50.0,THA,DIG,2,12,11880,0.0
3,11,Hyapha Amporn ,MB,1,0,1,100.0,THA,DIG,2,12,11880,0.0
4,13,Tomkom Nootsara ,S,1,1,2,0.0,THA,DIG,2,12,11880,0.0
5,15,Kanthong Malika ,O,1,1,2,0.0,THA,DIG,2,12,11880,0.0
6,5,Thinkaow Pleumjit (C),MB,0,0,0,,THA,DIG,2,12,11880,0.0
7,6,Sittirak Onuma ,OH,0,3,3,-100.0,THA,DIG,2,12,11880,0.0
8,9,Chuewulim Sutadta ,OH,0,0,0,,THA,DIG,2,12,11880,0.0
9,12,Chaisri Tapaphaipun ,L,0,0,0,,THA,DIG,2,12,11880,0.0
10,14,Juangjan Pattiya ,OH,0,0,0,,THA,DIG,2,12,11880,0.0
11,19,Krause Karina ,MB,0,0,0,,THA,DIG,2,12,11880,0.0
12,22,Nilapa Chatsuda ,OH,0,0,0,,THA,DIG,2,12,11880,0.0
13,24,Nuanjam Watchareeya ,MB,0,0,0,,THA,DIG,2,12,11880,0.0
0,13,Tomkom Nootsara ,S,5,1,6,66.67,THA,DIG,3,20,11880,0.0
1,2,Pannoy Piyanut ,L,3,1,4,50.0,THA,DIG,3,20,11880,0.0
2,15,Kanthong Malika ,O,2,1,3,33.33,THA,DIG,3,20,11880,0.0
3,10,Apinyapong Wilavan ,L,1,0,1,100.0,THA,DIG,3,20,11880,0.0
4,19,Krause Karina ,MB,1,0,1,100.0,THA,DIG,3,20,11880,0.0
5,3,ManaKij Sirima ,S,0,0,0,,THA,DIG,3,20,11880,0.0
6,5,Thinkaow Pleumjit (C),MB,0,0,0,,THA,DIG,3,20,11880,0.0
7,6,Sittirak Onuma ,OH,0,0,0,,THA,DIG,3,20,11880,0.0
8,9,Chuewulim Sutadta ,OH,0,0,0,,THA,DIG,3,20,11880,0.0
9,11,Hyapha Amporn ,MB,0,0,0,,THA,DIG,3,20,11880,0.0
10,12,Chaisri Tapaphaipun ,L,0,0,1,0.0,THA,DIG,3,20,11880,0.0
11,14,Juangjan Pattiya ,OH,0,0,0,,THA,DIG,3,20,11880,0.0
12,22,Nilapa Chatsuda ,OH,0,0,0,,THA,DIG,3,20,11880,0.0
13,24,Nuanjam Watchareeya ,MB,0,0,0,,THA,DIG,3,20,11880,0.0
0,2,Pannoy Piyanut ,L,3,0,3,100.0,THA,DIG,4,9,11880,1.0
1,19,Krause Karina ,MB,3,0,3,100.0,THA,DIG,4,9,11880,1.0
2,12,Chaisri Tapaphaipun ,L,1,0,1,100.0,THA,DIG,4,9,11880,1.0
3,13,Tomkom Nootsara ,S,1,0,1,100.0,THA,DIG,4,9,11880,1.0
4,14,Juangjan Pattiya ,OH,1,0,3,33.33,THA,DIG,4,9,11880,1.0
5,3,ManaKij Sirima ,S,0,0,0,,THA,DIG,4,9,11880,1.0
6,5,Thinkaow Pleumjit (C),MB,0,0,0,,THA,DIG,4,9,11880,1.0
7,6,Sittirak Onuma ,OH,0,2,2,-100.0,THA,DIG,4,9,11880,1.0
8,9,Chuewulim Sutadta ,OH,0,0,0,,THA,DIG,4,9,11880,1.0
9,10,Apinyapong Wilavan ,L,0,1,1,-100.0,THA,DIG,4,9,11880,1.0
10,11,Hyapha Amporn ,MB,0,0,0,,THA,DIG,4,9,11880,1.0
11,15,Kanthong Malika ,O,0,0,0,,THA,DIG,4,9,11880,1.0
12,22,Nilapa Chatsuda ,OH,0,0,0,,THA,DIG,4,9,11880,1.0
13,24,Nuanjam Watchareeya ,MB,0,0,0,,THA,DIG,4,9,11880,1.0
0,10,Braga Guimaraes Gabriela ,OH,12,0,14,85.71,BRA,DIG,0,0,11882,
1,16,Rodrigues Fernanda (C),OH,6,0,6,100.0,BRA,DIG,0,0,11882,
2,3,Rodrigues Lins Dos Santos Danielle ,S,5,0,6,83.33,BRA,DIG,0,0,11882,
3,8,Silva Carneiro Macris Fernanda ,S,4,0,4,100.0,BRA,DIG,0,0,11882,
4,2,De Oliveira Saad Gattaz Caroline ,MB,3,0,4,75.0,BRA,DIG,0,0,11882,
5,6,Alexandre Costa Nunes Nyeme Victoria ,L,3,2,6,16.67,BRA,DIG,0,0,11882,
6,11,Caixeta Tandara ,OH,3,1,4,50.0,BRA,DIG,0,0,11882,
7,18,Brait Camila ,L,3,0,3,100.0,BRA,DIG,0,0,11882,
8,13,Castro De Paula Blassioli Sheilla ,O,2,0,2,100.0,BRA,DIG,0,0,11882,
9,15,Da Silva Ana Carolina ,MB,2,0,2,100.0,BRA,DIG,0,0,11882,
10,5,Da Silva Adenizia ,MB,1,0,1,100.0,BRA,DIG,0,0,11882,
11,17,Menezes Oliveira de Souza Ana Cristina ,OH,1,1,2,0.0,BRA,DIG,0,0,11882,
12,28,Araujo De Souza Mayany Cristina ,MB,1,0,1,100.0,BRA,DIG,0,0,11882,
13,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,0,0,11882,
0,10,Braga Guimaraes Gabriela ,OH,6,0,8,75.0,BRA,DIG,1,25,11882,1.0
1,8,Silva Carneiro Macris Fernanda ,S,4,0,4,100.0,BRA,DIG,1,25,11882,1.0
2,15,Da Silva Ana Carolina ,MB,2,0,2,100.0,BRA,DIG,1,25,11882,1.0
3,16,Rodrigues Fernanda (C),OH,2,0,2,100.0,BRA,DIG,1,25,11882,1.0
4,2,De Oliveira Saad Gattaz Caroline ,MB,1,0,2,50.0,BRA,DIG,1,25,11882,1.0
5,18,Brait Camila ,L,1,0,1,100.0,BRA,DIG,1,25,11882,1.0
6,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,,BRA,DIG,1,25,11882,1.0
7,5,Da Silva Adenizia ,MB,0,0,0,,BRA,DIG,1,25,11882,1.0
8,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,1,25,11882,1.0
9,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,1,25,11882,1.0
10,11,Caixeta Tandara ,OH,0,1,1,-100.0,BRA,DIG,1,25,11882,1.0
11,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,,BRA,DIG,1,25,11882,1.0
12,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,,BRA,DIG,1,25,11882,1.0
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,,BRA,DIG,1,25,11882,1.0
0,16,Rodrigues Fernanda (C),OH,4,0,4,100.0,BRA,DIG,2,25,11882,1.0
1,10,Braga Guimaraes Gabriela ,OH,3,0,3,100.0,BRA,DIG,2,25,11882,1.0
2,11,Caixeta Tandara ,OH,3,0,3,100.0,BRA,DIG,2,25,11882,1.0
3,2,De Oliveira Saad Gattaz Caroline ,MB,2,0,2,100.0,BRA,DIG,2,25,11882,1.0
4,18,Brait Camila ,L,2,0,2,100.0,BRA,DIG,2,25,11882,1.0
5,3,Rodrigues Lins Dos Santos Danielle ,S,0,0,0,,BRA,DIG,2,25,11882,1.0
6,5,Da Silva Adenizia ,MB,0,0,0,,BRA,DIG,2,25,11882,1.0
7,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0,,BRA,DIG,2,25,11882,1.0
8,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,2,25,11882,1.0
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,,BRA,DIG,2,25,11882,1.0
10,13,Castro De Paula Blassioli Sheilla ,O,0,0,0,,BRA,DIG,2,25,11882,1.0
11,15,Da Silva Ana Carolina ,MB,0,0,0,,BRA,DIG,2,25,11882,1.0
12,17,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,,BRA,DIG,2,25,11882,1.0
13,28,Araujo De Souza Mayany Cristina ,MB,0,0,0,,BRA,DIG,2,25,11882,1.0
0,3,Rodrigues Lins Dos Santos Danielle ,S,5,0,6,83.33,BRA,DIG,3,25,11882,1.0
1,6,Alexandre Costa Nunes Nyeme Victoria ,L,3,2,6,16.67,BRA,DIG,3,25,11882,1.0
2,10,Braga Guimaraes Gabriela ,OH,3,0,3,100.0,BRA,DIG,3,25,11882,1.0
3,13,Castro De Paula Blassioli Sheilla ,O,2,0,2,100.0,BRA,DIG,3,25,11882,1.0
4,5,Da Silva Adenizia ,MB,1,0,1,100.0,BRA,DIG,3,25,11882,1.0
5,17,Menezes Oliveira de Souza Ana Cristina ,OH,1,1,2,0.0,BRA,DIG,3,25,11882,1.0
6,28,Araujo De Souza Mayany Cristina ,MB,1,0,1,100.0,BRA,DIG,3,25,11882,1.0
7,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0,,BRA,DIG,3,25,11882,1.0
8,7,Montibeller Rosamaria ,OH,0,0,0,,BRA,DIG,3,25,11882,1.0
9,8,Silva Carneiro Macris Fernanda ,S,0,0,0,,BRA,DIG,3,25,11882,1.0
10,11,Caixeta Tandara ,OH,0,0,0,,BRA,DIG,3,25,11882,1.0
11,15,Da Silva Ana Carolina ,MB,0,0,0,,BRA,DIG,3,25,11882,1.0
12,16,Rodrigues Fernanda (C),OH,0,0,0,,BRA,DIG,3,25,11882,1.0
13,18,Brait Camila ,L,0,0,0,,BRA,DIG,3,25,11882,1.0
0,2,Lazovic Katarina (C),OH,4,0,5,80.0,SRB,DIG,0,0,11882,
1,3,Caric Sara ,O,3,1,4,50.0,SRB,DIG,0,0,11882,
2,23,Djordjevic Mila ,S,3,1,5,40.0,SRB,DIG,0,0,11882,
3,32,Gocanin Bojana ,L,3,0,4,75.0,SRB,DIG,0,0,11882,
4,34,Mirosavljevic Jovana ,OH,3,4,8,-12.5,SRB,DIG,0,0,11882,
5,7,Jaksic Ana ,S,2,0,2,100.0,SRB,DIG,0,0,11882,
6,21,Kocic Jovana ,MB,2,0,2,100.0,SRB,DIG,0,0,11882,
